id,text,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,dataset,platform,primary_anger,secondary_anger,primary_disgust,secondary_disgust,primary_fear,secondary_fear,primary_joy,secondary_joy,primary_sadness,secondary_sadness,primary_surprise,secondary_surprise,nulls
2017-En-20025,Super shitting it about this tattoo #nervous,False,True,True,True,False,False,False,False,False,False,False,train,twitter,False,False,True,True,True,True,False,True,False,False,False,False,0
2017-En-11131,@o2academybham since when the fuck can you not stand at a concert? ,True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-20137,#India right of reply at #UNGA - #Pakistan preaching of human rights is by a country which is itself the global epicentre of #terrorism,True,False,True,True,False,False,False,False,True,False,False,train,twitter,True,True,True,True,True,True,False,False,True,True,False,False,0
2017-En-21159,@fatgirlhealthy @MBSCBILL ....so that what do to use violence and intimidation for a polictical agenda.; aka terrorism?,False,False,False,True,False,False,False,False,False,False,False,train,twitter,False,False,False,False,True,True,False,False,False,False,False,False,0
2017-En-11415,I'm furious!!!!,True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-30463,@LPDonovan this is why I think his pre prepped debate answers have the potential for hilarity,False,False,False,False,True,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-10012,Bitches aggravate like what inspires you to be the biggest cunt known to man kind?,True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-21882,@Roger_Dagenham Aye. There's a brief window in both morning and afternoon otherwise just horrific until late evening.,True,False,True,True,False,False,False,False,False,False,False,train,twitter,True,True,True,True,True,True,False,False,False,False,False,False,0
2017-En-40830,Folk Band 'Thistle Down' will be replaced by 'The Paul Edwards Quartet' at Laurel Bank Park Sat 24 11am - 3pm due to ill health #jazz ,False,False,False,False,True,True,False,False,True,True,False,train,twitter,False,False,False,False,False,False,True,True,True,True,True,True,0
2017-En-11019,@SopanDeb @johnrobertsFox @azizansari Let's not stereotype all South Asians as relentless beat reporters.,True,True,False,False,True,False,True,False,False,False,False,train,twitter,True,True,False,False,False,False,True,True,False,False,False,False,0
2017-En-41256,@MissFushiGaming I hashtag things and the kids always tell me to stop 😭😭😭😭😭 #sadness,False,False,False,False,False,False,False,True,True,False,False,train,twitter,False,False,False,False,False,False,False,False,True,True,False,False,0
2017-En-20683,@Avanquest i have unsubscribed 3 times from your spam emails still coming? STOP THE EMAILS #avanquest #software ,True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-22012,UPLIFT: If you're still discouraged it means you're listening to the wrong voices &amp; looking to the wrong source. Look to the LORD!,False,False,False,False,False,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,False,True,False,False,False,False,0
2017-En-30186,It's Thursday which means it's Grey's day #TGIT ,False,True,False,False,True,False,False,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-22228,Completely blown away by @EvaNoblezada @alistairbrammer @JonJonBriones and the cast of @MissSaigonUK tonight. #fathomevents #speechless #awe,False,False,False,False,True,False,True,False,True,False,False,train,twitter,False,False,False,False,False,False,True,True,True,True,False,False,0
2017-En-30201,Am I watching #BacheloretteAU or Zoolander ? #hilarious #samvrhys,False,True,False,False,True,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-10540,"@thedrepabon BLM was outraged by the shooting in NC the other day, turns out the guy pointed gun at police. Wait for facts before outrage",True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-20688,"#Charlotte's #young &amp; #restless; I applaud ur fire bt always b respectful of authority, police, elders, parents. Violence, not the way 🙏🏽✌🏽️",False,True,True,True,False,False,False,False,False,False,False,train,twitter,False,False,True,True,True,True,False,True,False,False,False,False,0
2017-En-11132,My irritation level is at an all time high today 🙃,True,False,True,False,False,False,False,False,True,False,False,train,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2017-En-30866,A #new day to #live and #smile. Hope all the #followers a nice #night or #day. :D,False,False,False,False,True,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-10647,The most important thing to #bestrong is to hold your #anger #thoughts,True,False,True,False,False,False,True,False,False,False,False,train,twitter,True,True,True,True,False,False,False,True,False,False,False,False,0
2017-En-30763,"@alphavenger all chuck seasons, she had that one bright spot with dan, where she was allowed to be smart and kind //and// fashionable",False,False,False,False,True,False,True,False,False,False,True,train,twitter,False,False,False,False,False,False,True,True,False,False,False,True,0
2017-En-11173,"No, nipples don't offend me lol. But it's sad to me to see women purposely flaunting/sexualizing their own bodies in a very immodest way.",True,False,True,False,False,False,False,False,True,False,False,train,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2017-En-20460,"@Relaqss I know she did horrible shit, but it wouldn't make anything better in the end, but your choice",True,False,True,False,False,False,True,False,False,False,False,train,twitter,True,True,True,True,False,False,False,True,False,False,False,False,0
2017-En-30870,@Communism_Kills i get the subway melt and make sure it's only hearty italian bread... black olives are a must though,False,False,False,False,True,True,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-10297,"Because it was a perfect illusion, but at least now I know what it was. #angry #ladygaga #iscalming#mysoul",True,False,True,False,False,False,False,True,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,True,False,False,0
2017-En-30281,"@alyankovic I really wish I could attend the show at RCMH. I'm there in spirit, cheering you and the dudes on! :)",False,False,False,False,True,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-30455,"@AphoticSanguine —but be a little playful. \n\nHe hesitantly pulls away, just enough so he could get words out, lips brushing against—",False,False,False,False,True,True,False,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-21972,I never let anything below me concern me.,False,False,False,False,False,False,True,False,False,True,False,train,twitter,False,False,False,False,False,False,False,True,False,False,True,True,0
2017-En-11281,@TokyoSexPolice can I get away of this wrath by reading manga instead of watching overdone anime,True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-40084,Currently unfollowing anything relating to disneyworld or Florida! #holidayblues #depressing #wantogoback 😭💔,True,False,False,False,False,False,False,False,True,False,False,train,twitter,True,True,False,False,False,False,False,False,True,True,False,False,0
2017-En-11055,"#Forgiveness might make us look #weak, but the weakest person is the one who holds #anger, #hatred, and #revenge.",True,True,False,False,False,False,True,False,False,False,True,train,twitter,True,True,False,False,False,False,False,True,False,False,False,True,0
2017-En-40000,Depression sucks! #depression,False,False,False,False,False,False,False,True,True,False,False,train,twitter,False,False,False,False,False,False,False,False,True,True,False,False,0
2017-En-21038,"Show your new job you're not #afraid of new tasks. Take on a #project, be brave, make an #impression. #WorkTiveTruth",False,False,False,False,True,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-20752,Forgot to plug the phone in overnight ,True,True,True,True,False,False,False,False,True,False,False,train,twitter,True,True,True,True,True,True,False,True,True,True,False,False,0
2017-En-22025,@ManUtd carrick and Herrera proved their worth last night. What more does Rooney need to do to get dropped #awful. Rashford needs to start,True,False,True,False,False,False,False,False,True,False,False,train,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2017-En-21022,Step over #fear and rely on #faith!,False,False,False,True,True,False,True,False,False,False,False,train,twitter,False,False,False,False,True,True,True,True,False,False,False,False,0
2017-En-21509,"Never let your #fear decide your #future 󾍘🏽\nHave an amazing Thursday, \nLove Miss D X",False,False,False,False,True,True,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-30769,@govph I would like to know about the source of The President's optimism about running the country. I wonder if he can answer my curiosity.,False,False,False,False,False,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,False,True,False,False,False,False,0
2017-En-10808,Sometimes the best motivations come from 'proving them wrong' #energy  #MotivationalQuotes,False,True,False,False,True,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-11004,@twojacksdetail @bluelivesmtr Very rare an officer just shoots without regard. They don't want that on their conscience. #incite #inflame,True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-31476,Accept the challenges so that you can feel the exhilaration of victory. George S. Patton\n#quote #motivation #entrepreneur,False,False,False,False,True,False,True,False,False,True,True,train,twitter,False,False,False,False,False,False,True,True,False,False,True,True,0
2017-En-41341,"Haven't been here a while, been watching lots of TV. Conclusion #whataloadoftat...if I wasn't depressed before afternoon TV is ",False,False,False,False,False,False,False,False,True,False,False,train,twitter,False,False,False,False,False,False,False,False,True,True,False,False,0
2017-En-40796,Public products: high downhearted price tag consumer survey sum and substance: OVth,True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-10354,"@mdivincenzo9 he's stupid, I hate him lol ",True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-21761,@City_tv  is like the big bully in class ruining everyone's lunch but instead of taking our lunch money they took away family feud ,True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-21912,"@wholegrainne Sweden win + Finland win, or NA win + Finland win, NA win + Russia win + timebreakers shake down right",False,True,False,False,False,False,False,False,False,False,False,train,twitter,False,False,False,False,False,False,False,True,False,False,False,False,0
2017-En-40820,"MC: what are you listen to these days?\nBogum: these days I feel gloomy, I listen to ccm (spiritual song) often.\n\nChurch oppa mode. :)",False,False,True,False,True,False,False,False,True,False,False,train,twitter,False,False,True,True,False,False,True,True,True,True,False,False,0
2017-En-11449,I hate not having the answers I need. #tomourssuck #prayinsnotcancer #angry,True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-30008,Just got back from seeing @GaryDelaney in Burslem. AMAZING!! Face still hurts from laughing so much ,False,False,False,False,True,False,False,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-40210,@rupindxr my heart actually sunk looooool I was so confused,False,False,False,False,False,False,False,False,True,False,False,train,twitter,False,False,False,False,False,False,False,False,True,True,False,False,0
2017-En-11536,"@RussellHartness @Mariners @BlueJays :  Wrongdoing!  Grrr.  After the fact, I know, but emailing displeasure now anyway .",True,False,True,False,False,False,False,False,True,False,False,train,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2017-En-41276,"I did the dishes yesterday, fell asleep, woke up to the sink full and I didn't even eat dinner but I have to do the dishes.",True,False,True,False,False,False,False,False,True,True,False,train,twitter,True,True,True,True,False,False,False,False,True,True,True,True,0
2017-En-41531,I'm buying art supplies and I'm debating how serious is it to buy acrylic paint.,False,False,False,False,True,False,False,False,False,True,False,train,twitter,False,False,False,False,False,False,True,True,False,False,True,True,0
2017-En-20909,today has been terrible but tonight will end better because I get to see Malik ❤️,False,True,True,False,True,True,True,False,False,False,False,train,twitter,False,False,True,True,False,False,True,True,False,False,False,False,0
2017-En-22085,"Does anyone know, are both Sims in a dual sim phone both locked to the same network! ",False,True,False,False,False,False,False,False,False,True,False,train,twitter,False,False,False,False,False,False,False,True,False,False,True,True,0
2017-En-20863,"@CursedRoyal I chuckle and shake my head, 'No that didn't bug me too much. I was still going to ask you but there's a lot you still don't--",False,False,False,False,True,False,False,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-11380,"@VeyGraphics I had to unfollow, he got trolled by trolls. His revenge trolling just caused a lot of collateral damage.",True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-30565,@SoCalValerie this one was Apples attempt to make muslims happy 🕋,False,False,False,False,True,True,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-20784,@thebully10 does being a #bully make u feel like a #bigman? Cos it makes u a #twat,True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-40005,So when I try I fail... and when I don't try... I still fail... #confused and #lost,True,False,True,False,False,False,False,True,True,False,False,train,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2017-En-20292,@Lrihendry I'm not sure we like this comparison.  USA should emulate #Israel's methods of protecting civilians against #terror attacks,True,False,True,True,False,False,False,False,False,False,False,train,twitter,True,True,True,True,True,True,False,False,False,False,False,False,0
2017-En-31109,"@Za_buhmaid Happy birthday sweety .. sweet 21 hun hope u have a wonderful day and a wondrful joyful year better than the last one, Luv U ♥",False,False,False,False,True,True,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-11510,im 16 if you want to see my dick snap/kik me at hiya2247 😘 #kik #kikme #snapchat #snap #snapme #horny #porn #naked #young,False,True,False,False,True,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-31403,"it's not the most comforting &amp; jubilant place to be, but I do find joy in doing what's best for me and being passionate abt company I keep.",False,False,False,False,True,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-21760,@City_tv  is like the big bully in class ruining everyone's lunch but instead of taking our lunch money they took away family feud #bully,True,False,True,False,False,False,False,True,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,True,False,False,0
2017-En-41096,@nytimes media celebrated Don King endorsing #Obama in 08 and 12 now criticize him for endorsing #Trump who wants new Civil Rights era- sad,False,False,True,False,False,False,False,False,True,False,False,train,twitter,False,False,True,True,False,False,False,False,True,True,False,False,0
2017-En-10875,@TrussElise Obama must be fuming.. lol,True,False,False,False,True,False,False,False,False,False,False,train,twitter,True,True,False,False,False,False,True,True,False,False,False,False,0
2017-En-31130,She'll be bribing her parents with hearty laughter and giggles :) #Loveet,False,False,False,False,True,True,False,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-21969,I think I may have a mild anxiety problem. I think that's what this feeling may be..,False,False,False,True,False,False,False,False,True,False,False,train,twitter,False,False,False,False,True,True,False,False,True,True,False,False,0
2017-En-31459,@soboleskih Okay this is hilarious,False,False,False,False,True,False,True,False,False,True,False,train,twitter,False,False,False,False,False,False,True,True,False,False,True,True,0
2017-En-30403,@u4uzoma Boss I see you as someone that is jovial and funny. Tho av not met u in person.,False,False,False,False,True,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-20637,@JTregManc it's fair to say he's been a bit timid compared to what I've been known to see from him,False,True,False,False,False,False,False,False,False,False,False,train,twitter,False,False,False,False,False,False,False,True,False,False,False,False,0
2017-En-11158,ICQ is just making me mad!!!😤 #icq #angry,True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-11566,"James: no 500k, no 50k, no 25k, no 10k. You fucked up. #bb18  #shouldofVotedforNicole",True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-30910,@GOT7Official @jrjyp happy birthday jin young!!!!!! #PrinceJinyoungDay  #happyjinyoungday #got7 #happy #birthday,False,False,False,False,True,True,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-30363,Accept the challenges so that you can feel the exhilaration of victory!!,False,True,False,False,True,False,True,False,False,True,True,train,twitter,False,False,False,False,False,False,True,True,False,False,True,True,0
2017-En-31414,"@VBadawey Every day, we need to choose hope over fear, and diversity over division - Justin missed optimism, change, sunniness, love,",False,False,False,False,True,False,True,False,False,False,True,train,twitter,False,False,False,False,False,False,True,True,False,False,False,True,0
2017-En-21390,@outmagazine jesus heck you're awful,True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-21735,You shake like that?,False,False,False,False,False,False,False,False,False,False,False,train,twitter,False,False,False,False,False,False,False,False,False,False,False,False,1
2017-En-21385,"@Diana_Buds well, did she make you laugh with her panic mania or not??¿",False,False,False,False,False,False,False,False,False,True,False,train,twitter,False,False,False,False,False,False,False,False,False,False,True,True,0
2017-En-11462,Y'all do the most on twitter and snap,False,False,False,False,False,False,False,False,False,False,False,train,twitter,False,False,False,False,False,False,False,False,False,False,False,False,1
2017-En-21798,@blessspalding awe isa love u hoe thanks,False,False,False,False,True,True,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-20750,Check out @VovimPrgel - From Scotland #gamer #YouTuber #vlogger #designer #animator #artist. TY for following The Wake #horror #horrorfilm,False,False,False,True,False,False,False,False,False,False,False,train,twitter,False,False,False,False,True,True,False,False,False,False,False,False,0
2017-En-11694,@CallofDuty how do u guys determine teams? Cause I'm 80% on shitty teams when I play and I'm fuckin over it #cod #rage,True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-31586,Root canal therapy has had a bad reputation in the past... but new technology has allowed more comfortable procedures!  #dental,False,True,False,False,True,False,True,False,False,True,False,train,twitter,False,False,False,False,False,False,True,True,False,False,True,True,0
2017-En-20889,I lost my blinders .... ,False,False,False,False,False,False,False,False,True,False,False,train,twitter,False,False,False,False,False,False,False,False,True,True,False,False,0
2017-En-30150,"And by the way, Takeru's eyes sparkling while eating was like the cutest thing ever.",False,False,False,False,True,True,True,False,False,False,True,train,twitter,False,False,False,False,False,False,True,True,False,False,False,True,0
2017-En-10980,Stop tracking back you fucking potato faced cunt errrr infuriating 😠😠😠😠😠 #angry #Rooney #mufc,True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-10258,i will never watch greys anatomy ever ever ever ever ever again if Shonda Rimes takes away another OG character☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️ ,True,False,True,False,False,False,False,False,True,False,False,train,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2017-En-30251,Watch this amazing live.ly broadcast by @kaylaaa_sartorious #lively #musically,False,False,False,False,True,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-30938,Drawing mini-comics is joyful; folding mini-comics is meditative and relaxing. I think I need to do them for more than just Halloween...,False,False,False,False,True,False,True,False,False,False,True,train,twitter,False,False,False,False,False,False,True,True,False,False,False,True,0
2017-En-20513,"@AnneMarieIAm Heard #alarm 1. time in Germany today #youFM, TG finally .. and far far too late. Germany always late w UK artists!!😡😠",True,True,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,True,False,False,False,False,0
2017-En-10302,ESPN just assumed I wanted their free magazines #offended,True,False,True,False,False,False,False,False,True,False,False,train,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2017-En-41479,Hey man are you asian?!' Nah man im hispan...'nah you just high as hell.' Some random crackhead in the wal-mart parking lot...cmon #sober,True,False,True,False,False,False,False,False,True,False,False,train,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2017-En-20834,Don't let the behavior of others destroy ur inner peace.' -Dalai Lama @OWNTV #healing #depression #anxiety #intuition #meditation #book,False,False,False,False,False,False,True,False,True,False,False,train,twitter,False,False,False,False,False,False,False,True,True,True,False,False,0
2017-En-20097,in my dream....They were trying to steal my kidney!!! #nightmare #blackmarket #whydidiwatchthat,False,False,True,True,False,False,False,False,True,False,False,train,twitter,False,False,True,True,True,True,False,False,True,True,False,False,0
2017-En-20957,#terror @sjdonghaev i love you,False,False,False,False,True,True,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-41298,Heading home to cut grass in the heat. All I wanna do is go out to eat somewhere air conditioned. #pout #AdultingIsTheWorst,True,False,True,False,True,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,True,True,False,False,False,False,0
2017-En-41303,Thanks to all the #sober drivers. The real winners of the night! #ClemvsGT,False,False,False,False,True,True,False,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-10320,"@NM_NickNocturne Incentivise people to roam the Internet being morally offended, as if they didn't do it enough already.",True,False,True,False,False,False,False,False,True,False,False,train,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2017-En-10792,"If my luck the rest of Fall goes anything like today, I think I'm going to like this season. #bestdayever #magic #work #snap",False,False,False,False,True,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-21770,@TweetinderKaul @rupasubramanya @chandanwriter @TheQuint @ShivAroor future convicts rush in where TRP hogs fear to tread #HomilyHour,True,False,True,True,False,False,False,False,False,False,False,train,twitter,True,True,True,True,True,True,False,False,False,False,False,False,0
2017-En-40114,@TootingCommon stop!!! Don't make me laugh when I'm being sad.,True,False,False,False,True,False,False,False,True,False,False,train,twitter,True,True,False,False,False,False,True,True,True,True,False,False,0
2017-En-21427,I can't believe this day hasn't been horrible BLESS,False,False,False,True,True,False,True,False,True,False,False,train,twitter,False,False,False,False,True,True,True,True,True,True,False,False,0
2017-En-22147,@debscov65 local solutions fine but not 864 providers negotiating with 32 LA's/IJB 's #scare resources,True,False,True,True,False,False,False,True,True,False,False,train,twitter,True,True,True,True,True,True,False,False,True,True,False,False,0
2017-En-41349,I'd pay good money to watch someone slap that pout off Candice.,True,False,True,False,False,False,False,True,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,True,False,False,0
2017-En-31182,@rheafraserx took them an awfy long time to spot their goal was disallowed ☺️ #pleasing,False,False,False,False,True,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-31065,“Set up as an ideal the facing of reality as honestly and as cheerfully as possible.” - Karl Menninger     #2ndHalfWealth,False,True,False,False,True,False,True,False,False,False,True,train,twitter,False,False,False,False,False,False,True,True,False,False,False,True,0
2017-En-30839,"Good #CX most often doesn't require all that much. #smile, #care, #relate and be #helpful. Thanks, Lakis Court Hotel in #cyprus",False,False,False,False,True,True,False,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-31269,"Do not #educate your child to be #rich, educate them to be #happy. So when they grow up, they'll know the #value of things, not the price.",False,False,False,False,True,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-31106,"Not by wrath does one kill, but by laughter.  Friedrich Nietzsche #friedrichnietzsche",False,False,False,False,True,False,False,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-30294,I love Mary's undying optimism. You could present her with dog shite and she'd find something good to say. #GBBO,False,False,False,False,False,True,True,False,False,False,True,train,twitter,False,False,False,False,False,False,False,True,False,False,False,True,0
2017-En-10761,Houston might lose a coach tomorrow or by midnight. #yikes ?,False,True,False,False,False,False,False,True,True,False,False,train,twitter,False,False,False,False,False,False,False,True,True,True,False,False,0
2017-En-31229,"When ya'll talkin about you know who I don't know who ya'll talkin bout, I'm on the new shit....chuckin up ma deuces......🔥🔥 #kanye #breezy",True,False,False,False,True,False,False,False,False,True,False,train,twitter,True,True,False,False,False,False,True,True,False,False,True,True,0
2017-En-20840,Let's refuse to live in #fear -  #c$%t,False,False,False,True,False,False,True,False,False,False,False,train,twitter,False,False,False,False,True,True,False,True,False,False,False,False,0
2017-En-11355,2 days on.......never a fucking pen!!!! #nffc ,True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-40744,@KatelynKolsrud thanks mucho kate💕 #sober,False,False,False,False,True,False,False,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-20225,The more I watch this documentary on @Channel4 the more I think @Airbnb is more a #nightmare than dream #dreamornightmare,False,False,False,True,False,False,False,False,True,False,False,train,twitter,False,False,False,False,True,True,False,False,True,True,False,False,0
2017-En-30686,"342:147 And waxen in their mirth, and neeze, and swear\nA merrier hour was never wasted there.--\n#AMNDBots",False,False,False,False,False,False,False,False,False,False,False,train,twitter,False,False,False,False,False,False,False,False,False,False,False,False,1
2017-En-21745,@Justin_Gau @JamesMelville You certainly wouldn't catch me with the multitude. #ghastly,True,False,True,True,False,False,False,False,False,False,False,train,twitter,True,True,True,True,True,True,False,False,False,False,False,False,0
2017-En-21428,I'm also upset at my incorrect use of a comma. #grammar #struggle #hesitation #backtoschool 🎒📚,True,False,True,False,False,False,False,True,True,False,False,train,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2017-En-22161,Fingers crossed I can finish all my work early enough this Friday in time to catch @Raury at LIB 😦 #nervous #timetogrind,False,False,False,True,False,False,True,False,False,False,False,train,twitter,False,False,False,False,True,True,False,True,False,False,False,False,0
2017-En-10103,Wont use using @mothercareuk @Mothercarehelp again!! These guys cant get nothing right!! ,True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-21665,@Apolocreed4 What is even more shocking is that someone gave him a record deal! lol,True,True,True,False,False,False,False,False,False,True,False,train,twitter,True,True,True,True,False,False,False,True,False,False,True,True,0
2017-En-21660,I'm so old next Friday. So super old😩💔 I dread birthdays,False,False,True,False,False,False,False,False,True,False,False,train,twitter,False,False,True,True,False,False,False,False,True,True,False,False,0
2017-En-40176,as a very depressed and suicidal person seeing someone sing about their own depressing life yet having fun is very relatable and encouraging,False,False,False,False,True,False,False,False,True,False,False,train,twitter,False,False,False,False,False,False,True,True,True,True,False,False,0
2017-En-31296,@StephaliciousD afternoon delight,False,False,False,False,True,False,False,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-41498,@MollieTebbatt guess what I'm doing? watching your great grandad sink the titanic..,False,False,False,False,False,False,False,False,False,False,False,train,twitter,False,False,False,False,False,False,False,False,False,False,False,False,1
2017-En-31189,Being in the countryside all day was so pleasing,False,False,False,False,True,False,False,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-20209,"This is the first time I've written anything on this series in over two years, so I'm checking back in for one last nightmare.",False,False,False,True,False,False,False,True,True,False,False,train,twitter,False,False,False,False,True,True,False,False,True,True,False,False,0
2017-En-11035,I wanna kill you and destroy you. I want you died and I want Flint back. #emo #scene #anger #fuck #die #hatered,True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-21579,@WestHamUtd why does the ticket website never work? Trying to buy Palace tickets and it's impossible and says there's an error #awful,True,False,True,False,False,False,False,False,True,False,False,train,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2017-En-40616,Snores on TL. Boredom sunk in.,False,False,True,False,False,False,False,True,True,False,False,train,twitter,False,False,True,True,False,False,False,False,True,True,False,False,0
2017-En-10350,#disgracefulesin I resent all men in some way; for some or no reason at all. #esinscountdown,True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-30117,My friend just messaged me 'ugh I'm so hungry I can't wait for breakfast' #socialmedia #WineWednesday #hilarious #funny #laughing #happy,False,False,False,False,True,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-21584,"So I went to a different grocery store, and they had no @DukesMayonnaise\nI had to buy Helmann's.\nLiterally shaking right now.",True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
